#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.4177,0.5995,0.7454,0.4895,
200,0.9704,1.05185,1.96885,1.84385,
300,1.68775,1.94025,3.05385,2.6181,
400,2.0641,2.15605,4.5186,4.04055,
500,3.512,4.03075,6.61765,6.34445,
600,3.79815,4.77405,7.759,7.56925,
700,4.48015,5.2233,8.66565,8.65155,
800,4.7956,5.96645,10.4482,11.0791,
900,6.25735,7.3355,13.0024,12.8951,
1000,6.4654,8.53725,13.5901,13.6852,
1100,9.1259,10.0187,16.0416,16.4774,
1200,9.94735,12.6107,21.4938,19.3259,
1300,10.7255,15.7738,20.8653,21.632,
1400,11.8367,13.3177,21.5239,21.2779,
1500,12.1862,15.2003,24.3042,21.651,
1600,14.3556,16.0262,26.7244,24.9976,
1700,15.3151,19.0238,28.7349,28.3288,
1800,17.0853,19.5863,30.5491,30.9022,
1900,15.5981,20.6333,32.002,30.4344,
2000,15.9276,22.5889,33.7011,34.5523,
2100,17.6817,21.4376,37.3376,36.321,
2200,24.3806,27.5627,46.1225,46.9047,
2300,23.7551,31.2962,50.3822,49.359,
2400,23.7495,29.3589,48.6273,47.614,
2500,26.3608,37.185,55.3409,54.5879,
2600,24.1809,35.4714,49.5589,49.4286,
2700,23.3997,35.813,51.711,50.5751,
2800,27.438,39.456,64.1525,62.7465,
2900,25.4165,38.6781,58.3786,59.1926,
3000,26.4497,41.0705,63.6568,62.2136,
3100,29.1345,45.1812,66.6852,66.4592,
3200,26.4201,44.7968,64.2322,64.3398,
3300,29.4604,44.9326,65.4107,64.9656,
3400,32.8247,47.5289,72.1658,72.2502,
3500,43.8949,60.328,85.2793,85.1772,
3600,36.8608,60.5013,84.0211,81.5753,
3700,35.6765,53.4094,79.8043,77.7531,
3800,35.0821,58.0414,80.0051,80.9754,
3900,38.9894,59.849,88.8452,88.7388,
4000,45.6197,71.6726,98.5505,97.1767,
4100,39.6208,64.4469,90.602,90.1353,
4200,41.4714,69.3033,101.575,104.457,
4300,43.3366,73.2228,106.719,104.567,
4400,39.5298,72.3477,96.8363,98.2473,
4500,42.425,75.361,102.115,101.019,
4600,42.6458,78.3684,104.212,107.229,
4700,45.034,80.6084,109.344,108.121,
4800,47.2274,78.1228,108.156,109.011,
4900,45.2287,83.4296,110.944,112.214,
5000,50.3834,86.4913,116.401,115.457,
5100,47.529,89.3535,118.467,118.432,
5200,52.8417,94.6793,123.764,122.077,
5300,51.3588,96.1516,129.013,128.263,
5400,55.6641,98.541,131.296,128.52,
5500,55.6817,94.5269,126.797,126.916,
5600,53.2147,102.123,133.109,131.396,
5700,57.2843,106.727,131.073,135.53,
5800,52.935,105.619,137.697,131.999,
5900,58.0018,109.378,136.438,140.143,
6000,61.7177,120.229,142.868,146.483,
6100,62.8547,116.446,148.099,148.389,
6200,61.4968,120.763,151.945,149.996,
6300,60.4786,121.695,153.131,147.613,
6400,61.3549,126.204,154.49,156.613,
6500,66.0395,131.138,159.514,160.787,
6600,66.3533,139.855,170.627,169.058,
6700,68.8182,137.592,168.287,171.092,
6800,71.0472,140.505,172.434,172.562,
6900,72.5486,141.553,179.47,177.329,
7000,74.8755,145.987,177.364,178.041,
7100,74.4337,148.247,179.622,178.549,
7200,76.9545,150.839,186.729,185.434,
7300,75.0201,152.133,185.785,188.683,
7400,74.8684,155.023,191.919,193.818,
7500,80.1141,160.189,197.586,194.495,
7600,85.456,167.655,203.942,199.693,
7700,77.5365,160.058,198.752,195.623,
7800,78.4854,166.783,201.352,196.94,
7900,83.7475,175.943,205.461,204.419,
8000,83.1293,173.53,211.158,210.789,
8100,86.0018,194.788,216.321,214.921,
8200,88.6738,190.509,219.639,223.784,
8300,84.5284,193.571,222.307,220.83,
8400,87.1833,191.38,225.172,226.488,
8500,89.4169,199.915,230.093,231.409,
8600,89.7098,199.1,229.42,230.612,
8700,95.2331,205.522,230.922,234.28,
8800,93.0206,204.881,236.005,238.71,
8900,93.2485,201.1,238.125,239.377,
9000,94.6529,215.085,244.857,243.241,
9100,99.1952,223.203,252.865,247.912,
9200,98.1536,228.564,255.535,256.833,
9300,102.08,231.915,256.931,260.756,
9400,106.194,238.599,270.446,266.447,
9500,105.125,246.205,274.136,274.366,
9600,111.877,242.187,274.648,272.54,
9700,103.944,231.272,275.184,273.737,
9800,102.114,243.666,273.56,277.593,
9900,112.386,250.571,285.484,287.11,
10000,107.493,254.26,285.806,287.195,
