#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.48795,0.6302,0.8015,0.7703,
200,1.1324,1.4886,1.84045,2.08865,
300,1.59685,2.17075,3.2855,2.91785,
400,2.67975,3.57405,4.8045,5.09395,
500,3.73945,4.6953,6.66825,5.5601,
600,4.2837,5.26505,8.0974,8.49225,
700,4.34545,6.6073,8.488,9.8461,
800,6.43345,7.9621,11.0437,10.7069,
900,7.96115,8.7334,12.9048,13.334,
1000,7.53935,10.2256,15.0739,14.5215,
1100,9.14045,11.7424,15.9351,16.7538,
1200,9.3001,12.8349,19.4247,19.0634,
1300,11.3643,14.0432,21.1952,19.3916,
1400,12.2758,15.6232,21.9486,22.1967,
1500,13.3024,19.1084,23.1082,24.1908,
1600,14.8914,20.0851,27.3103,27.6086,
1700,13.7522,20.2438,28.5342,27.0957,
1800,15.883,22.6533,30.263,28.5152,
1900,15.7751,25.1655,32.9704,34.3237,
2000,20.078,25.9151,31.8469,34.6077,
2100,17.2113,29.4536,37.3418,36.0731,
2200,19.7684,29.3713,39.3379,37.8507,
2300,20.171,29.4935,37.8619,41.636,
2400,21.0476,29.8276,44.1122,42.7351,
2500,23.2539,33.95,46.2383,45.7331,
2600,23.5484,38.7751,47.6203,46.2737,
2700,25.5173,37.4586,50.2357,49.6689,
2800,25.4693,39.8378,54.0039,52.5136,
2900,26.2061,44.0842,54.0482,56.075,
3000,26.9032,45.8582,56.7071,57.7001,
3100,30.1048,48.741,59.9323,59.9561,
3200,31.787,48.5319,64.1142,61.3504,
3300,27.9233,49.7169,66.6813,66.0328,
3400,32.1716,51.9239,67.4702,68.9223,
3500,32.676,56.2096,66.1761,71.8421,
3600,36.1343,58.3017,72.071,72.5838,
3700,32.8373,56.6133,72.8468,73.415,
3800,37.3096,62.6742,76.5706,75.5642,
3900,37.2177,67.7173,80.7732,82.8785,
4000,35.5091,66.2981,83.8317,84.354,
4100,38.6555,66.8461,86.6546,88.3669,
4200,41.8099,75.764,92.341,87.9529,
4300,40.777,74.6337,92.8326,95.0584,
4400,43.7031,78.4311,100.34,99.8607,
4500,42.1422,78.7641,97.349,100.62,
4600,47.743,86.6044,104.662,103.396,
4700,46.4257,80.0669,105.484,103.027,
4800,47.3913,89.215,107.662,108.797,
4900,47.0307,92.6322,111.505,109.283,
5000,48.391,92.3653,113.243,116.21,
5100,53.9524,95.9036,119.565,119.209,
5200,52.9472,96.648,120.944,117.511,
5300,52.123,102.558,127.666,125.237,
5400,57.0467,105.58,126.303,126.81,
5500,55.03,109.828,128.093,129.55,
5600,57.8506,115.507,138.456,135.157,
5700,58.6979,120.332,140.444,141.036,
5800,59.693,125.564,142.866,143.863,
5900,59.4245,116.271,139.594,140.732,
6000,60.1966,122.611,147.04,143.781,
6100,62.9241,124.93,149.854,150.692,
6200,66.2994,132.6,154.099,155.99,
6300,66.7036,133.985,158.294,154.372,
6400,65.1628,130.621,159.729,157.78,
6500,68.6247,141.551,159.476,161.422,
6600,71.0484,142.453,163.304,164.335,
6700,72.9856,145.145,171.104,169.058,
6800,69.061,159.005,175.131,176.167,
6900,69.1025,147.199,179.489,175.892,
7000,77.4839,158.251,181.51,185.314,
7100,74.2101,161.645,188.39,189.316,
7200,77.3468,168.77,188.422,189.896,
7300,78.6587,167.711,192.88,195.699,
7400,80.8871,178.02,191.992,198.841,
7500,80.7626,171.306,198.383,198.909,
7600,82.3586,170.946,201.282,201.617,
7700,82.6762,177.472,201.442,208.676,
7800,83.1541,175.021,203.934,207.137,
7900,84.1209,190.763,220.861,216.594,
8000,85.5896,191.398,218.905,217.181,
8100,92.2615,194.819,224.324,223.48,
8200,93.4832,199.43,231.2,230.734,
8300,90.1489,205.395,231.238,231.142,
8400,96.2396,214.222,232.903,239.488,
8500,101.515,214.738,237.849,241.04,
8600,98.1924,220.568,246.567,241.587,
8700,107.734,216.788,247.893,241.695,
8800,99.6762,226.259,255.217,250.997,
8900,100.633,230.297,256.56,252.891,
9000,101.529,226.036,258.751,259.268,
9100,103.102,241.552,264.814,266.874,
9200,106.988,243.346,272.715,268.914,
9300,99.8972,243.744,263.061,269.684,
9400,107.642,251.015,274.276,275.655,
9500,107.761,249.104,278.21,280.74,
9600,116.707,269.209,284.395,290.165,
9700,115.179,266.556,285.024,292.751,
9800,115.387,277.734,300.842,297.338,
9900,120.471,278.714,300.891,299.541,
10000,120.431,278.451,307.07,305.476,
