#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.279,1.107,1.445,1.483,
200,1.041,3.824,2.28,2.411,
300,0.64,2.585,2.558,2.655,
400,0.869,5.283,6.186,7.093,
500,2.703,9.7,8.888,9.696,
600,2.863,11.935,8.738,7.538,
700,5.176,11.15,10.874,11.092,
800,4.747,22.701,26.042,21.893,
900,14.298,17.813,15.226,6.961,
1000,14.896,23.95,30.543,23.018,
1100,10.34,24.058,36.325,21.199,
1200,9.856,35.553,34.787,28.588,
1300,14.767,32.448,43.01,24.221,
1400,15.879,32.661,42.685,33.257,
1500,5.522,155.402,164.234,167.86,
1600,33.345,77.505,99.646,74.144,
1700,29.69,72.341,80.279,63.433,
1800,25.955,53.457,65.661,50.061,
1900,15.225,44.534,63.513,51.843,
2000,20.33,58.238,69.896,54.288,
2100,11.671,66.626,53.379,48.292,
2200,18.571,51.109,62.617,46.556,
2300,13.235,56.644,67.114,61.589,
2400,20.539,76.415,83.069,52.952,
2500,25.261,77.922,84.878,88.312,
2600,35.056,74.372,80.329,81.15,
2700,34.964,66.477,77.86,80.528,
2800,35.523,97.177,81.494,96.286,
2900,38.009,92.39,88.166,94.62,
3000,38.053,99.052,89.273,103.753,
3100,41.893,95.934,112.165,101.463,
3200,44.481,110.79,98.826,104.868,
3300,41.148,95.567,110.308,106.1,
3400,37.617,109.963,113.577,102.175,
3500,44.892,121.083,105.418,120.12,
3600,41.286,109.369,115.009,117.697,
3700,39.406,131.374,117.674,127.729,
3800,38.355,93.107,112.627,99.053,
3900,73.724,139.234,155.369,164.134,
4000,52.505,135.204,160.329,155.147,
4100,73.48,149.977,156.037,149.863,
4200,50.85,143.474,144.875,160.957,
4300,57.3,148.309,160.785,147.867,
4400,65.622,146.977,157.523,150.834,
4500,61.353,140.428,132.488,147.946,
4600,44.158,150.003,139.377,141.367,
4700,64.459,156.118,159.956,154.344,
4800,64.503,169.212,139.165,150.416,
4900,113.357,200.144,180.559,190.261,
5000,73.743,191.426,183.702,186.015,
5100,81.384,178.219,188.494,181.534,
5200,87.56,176.779,191.271,192.647,
5300,80.305,185.256,183.682,171.563,
5400,97.77,204.635,212.735,231.562,
5500,76.554,197.291,211.848,189.606,
5600,89.25,415.126,403.488,364.298,
5700,118.748,243.384,272.567,247.03,
5800,79.027,222.948,220.196,200.254,
5900,56.854,168.645,195.861,179.342,
6000,84.305,203.069,237.962,225.621,
6100,95.629,236.127,256.01,227.61,
6200,102.414,267.76,250.57,243.04,
6300,99.545,279.905,304.257,269.611,
6400,149.027,297.183,310.075,268.202,
6500,138.841,351.922,308.205,306.653,
6600,134.937,322.078,348.441,311.604,
6700,107.663,308.285,309.201,226.671,
6800,118.085,338.18,360.081,318.678,
6900,142.232,348.613,343.309,298.369,
7000,143.213,369.228,377.485,311.949,
7100,125.072,367.926,327.436,358.516,
7200,150.713,376.699,369.048,407.014,
7300,133.655,385.282,365.848,359.542,
7400,164.882,362.161,385.928,353.014,
7500,200.739,433.93,396.224,365.488,
7600,138.078,347.024,359.623,359.819,
7700,141.97,347.089,363.486,325.486,
7800,310.703,623.713,603.065,623.409,
7900,152.702,351.557,331.569,348.923,
8000,150.221,370.76,353.699,354.778,
8100,168.876,393.603,359.41,385.663,
8200,199.528,414.016,452.114,412.782,
8300,194.336,463.794,451.719,469.901,
8400,158.838,455.87,390.837,387.323,
8500,125.724,419.035,395.595,405.792,
8600,215.978,514.689,463.851,394.019,
8700,193.216,456.103,414.76,441.777,
8800,195.488,465.304,406.903,391.722,
8900,156.286,430.63,420.363,417.011,
9000,191.615,536.556,487.63,537.467,
9100,177.358,457.683,403.451,408.398,
9200,155.956,474.827,440.042,428.316,
9300,235.91,541.454,481.071,513.079,
9400,176.377,450.136,442.057,382.485,
9500,210.037,508.746,465.725,450.133,
9600,222.106,580.932,573.614,542.835,
9700,159.652,477.577,456.052,412.818,
9800,181.928,483.642,409.461,411.733,
9900,232.222,594.304,525.916,501.564,
10000,175.043,498.87,477.184,441.486,
