#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.51515,0.60695,0.8012,0.8352,
200,1.14915,1.31035,2.0553,1.9252,
300,1.98585,2.01165,3.279,3.3701,
400,2.6961,2.93905,4.54885,4.8757,
500,3.8467,3.5152,6.19305,6.0095,
600,4.0213,4.2123,7.81655,7.36505,
700,4.6912,4.8768,9.1087,8.19495,
800,5.54,6.22035,10.5434,10.9793,
900,7.7406,7.1933,11.741,12.4908,
1000,6.4634,8.0389,13.6545,14.1524,
1100,8.4221,8.71385,15.6968,15.9246,
1200,9.50515,9.8362,15.6776,17.6273,
1300,10.5959,12.2132,20.3719,19.6263,
1400,11.2313,12.9763,19.7715,20.6863,
1500,11.7245,14.2807,21.4224,22.3282,
1600,11.8291,13.6971,24.1079,25.0639,
1700,14.5222,15.6891,25.5501,26.1162,
1800,14.0699,16.7982,28.2069,27.4023,
1900,14.7993,17.9609,29.5229,28.7521,
2000,16.4504,20.3404,31.3623,30.516,
2100,16.232,22.6259,32.6067,34.6109,
2200,18.5773,22.6114,33.5645,35.4188,
2300,20.0653,25.1379,37.5073,36.5564,
2400,22.9818,28.6273,39.2769,39.8693,
2500,20.447,28.6104,41.7702,40.2985,
2600,23.8734,30.5795,42.9329,43.1836,
2700,25.0637,32.6468,47.5104,46.7772,
2800,26.763,33.3605,48.4197,49.0089,
2900,25.0954,32.8654,49.7389,49.4522,
3000,27.8943,35.7757,51.1113,53.486,
3100,26.4837,36.0867,55.9941,52.6417,
3200,28.1169,39.3762,56.917,58.9649,
3300,27.5305,41.5546,58.9652,57.9679,
3400,29.4537,45.0128,62.0557,61.928,
3500,33.7841,47.5257,63.2866,65.5767,
3600,34.5752,47.7317,63.692,66.2849,
3700,27.8143,47.5237,68.234,67.9694,
3800,32.5303,53.5226,71.7609,71.0271,
3900,35.9304,53.3946,73.7507,74.9865,
4000,33.9466,54.3944,76.274,73.7275,
4100,33.9005,54.2253,77.703,78.5213,
4200,37.0742,62.7049,81.5279,81.159,
4300,39.4728,63.5537,86.3063,86.0217,
4400,44.615,58.4142,86.5586,86.0761,
4500,39.2941,66.3657,90.0385,87.8059,
4600,41.7019,68.58,93.3876,95.2303,
4700,42.683,71.4194,93.6208,96.8233,
4800,48.3068,72.0199,98.2672,97.0477,
4900,47.7748,73.4173,101.827,97.1201,
5000,42.7521,76.3454,103.579,104.119,
5100,50.8738,82.783,106.603,107.702,
5200,46.4068,77.8821,109.454,106.63,
5300,45.2458,85.8367,113.262,115.587,
5400,49.8752,86.2791,114.491,111.261,
5500,52.0489,92.1953,118.946,119.457,
5600,50.4347,91.6597,122.667,124.592,
5700,58.1028,95.4741,121.69,125.708,
5800,62.0145,103.377,124.883,128.694,
5900,58.5277,99.3973,130.959,129.983,
6000,53.003,109.796,131.761,133.291,
6100,61.2091,101.853,135.836,136.699,
6200,60.5094,111.561,140.703,142.119,
6300,56.3971,107.477,141.347,142.28,
6400,60.2893,110.925,142.899,146.203,
6500,64.0454,112.524,146.213,145.564,
6600,65.3375,119.474,154.036,150.997,
6700,64.9279,120.623,152.609,154.081,
6800,71.1569,126.243,158.557,157.566,
6900,63.2066,128.018,158.51,159.608,
7000,71.05,128.674,163.381,163.732,
7100,71.2088,129.737,167.595,166.77,
7200,71.7907,136.508,167.53,169.448,
7300,72.8938,142.963,175.965,177.351,
7400,69.8373,143.211,173.723,176.371,
7500,76.1755,146.816,182.535,181.102,
7600,76.6855,156.251,185.486,182.653,
7700,77.78,151.308,186.647,182.931,
7800,71.6587,150.57,184.713,183.759,
7900,78.0699,165.073,194.266,194.709,
8000,84.5628,166.202,200.55,200.063,
8100,76.9634,166.343,202.2,198.451,
8200,84.0224,172.595,209.466,205.138,
8300,81.8345,172.815,206.626,208.8,
8400,88.142,169.167,206.824,208.073,
8500,86.9971,185.954,214.975,212.29,
8600,89.4548,177.204,216.018,216.806,
8700,87.3949,185.85,222.721,221.759,
8800,89.4379,188.421,227.001,227.996,
8900,97.3949,200.928,230.576,235.06,
9000,100.962,189.946,236.424,236.465,
9100,93.0028,199.628,234.774,235.716,
9200,96.842,203.452,238.287,245.132,
9300,102.403,201.821,245.917,245.092,
9400,99.444,220.51,249.816,256.734,
9500,96.5231,217.386,249.324,252.13,
9600,101.433,218.919,254.102,257.893,
9700,100.093,225.399,261.936,262.333,
9800,94.7238,227.97,260.199,265.333,
9900,97.557,224.139,263.641,265.117,
10000,106.566,230.221,269.922,272.006,
