#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.50815,0.49205,0.7599,0.76165,
200,1.1775,1.18685,2.08895,1.9093,
300,1.93895,1.6366,2.94685,3.16025,
400,2.98635,2.8374,4.4731,4.608,
500,2.9353,2.23565,4.894,5.7229,
600,3.29305,4.08755,6.55295,7.31465,
700,4.4361,3.9862,8.2037,8.0672,
800,4.5511,5.73915,10.2201,10.2555,
900,7.13065,5.73435,11.5934,11.5949,
1000,8.0065,6.86975,13.4784,13.4053,
1100,8.23055,8.4763,15.0203,14.5482,
1200,9.8318,9.9332,16.8587,17.3768,
1300,7.82165,9.51235,15.6475,18.4606,
1400,10.1431,11.3183,21.0735,20.778,
1500,10.5505,13.252,21.2079,21.1283,
1600,12.5157,14.016,23.2303,22.8343,
1700,13.4149,14.3478,24.9237,24.7486,
1800,16.1093,14.9793,28.5005,28.0746,
1900,13.9428,17.7421,27.7607,29.5325,
2000,15.7041,17.832,30.614,30.4445,
2100,17.5737,20.2392,33.4235,33.7211,
2200,17.6669,20.6417,34.2182,35.5089,
2300,17.4327,21.8364,37.3906,37.203,
2400,19.9623,26.3583,36.8127,39.0372,
2500,20.3297,25.2202,39.4606,39.2781,
2600,22.055,27.8461,42.024,42.7616,
2700,19.5348,28.4422,43.0591,44.6377,
2800,23.6834,29.7931,47.8277,46.052,
2900,27.1915,30.7128,49.0207,50.0738,
3000,25.7084,32.8996,48.5202,50.2664,
3100,26.1213,34.949,53.1572,53.95,
3200,27.3933,35.6622,55.5837,55.717,
3300,28.5581,39.2589,57.3208,55.6152,
3400,30.6313,41.9431,62.1446,58.8437,
3500,34.2195,43.6047,61.5929,63.1781,
3600,29.6194,43.6305,64.7909,67.1067,
3700,36.2477,44.7476,68.0103,69.124,
3800,31.2658,49.9461,69.2324,69.7841,
3900,37.6678,53.5225,70.8003,73.9898,
4000,36.0214,50.784,75.8104,74.0802,
4100,34.9762,53.9061,77.9618,74.8414,
4200,36.9489,56.09,80.0586,81.7039,
4300,41.531,57.4864,82.1349,83.6787,
4400,40.2205,58.7845,84.5613,85.1571,
4500,41.7537,63.2081,87.8461,84.7201,
4600,42.0583,61.0587,89.6388,92.1889,
4700,45.1556,65.3491,91.5864,93.4829,
4800,41.4169,69.873,93.5316,93.8093,
4900,47.3354,70.6134,100.453,98.5156,
5000,47.0031,75.6608,101.282,103.247,
5100,51.3064,76.7149,108.139,104.68,
5200,47.3037,77.7075,104.427,104.933,
5300,54.0799,82.7595,108.824,107.706,
5400,48.447,80.6857,114.194,112.971,
5500,54.2816,83.5429,121.592,120.482,
5600,55.3105,92.0564,129.668,130.096,
5700,53.3098,94.8204,126.347,129.839,
5800,61.1142,99.5242,138.486,137.295,
5900,62.3294,101.856,140.269,139.957,
6000,57.4821,101.428,139.523,139.711,
6100,57.7675,105.504,140.66,139.854,
6200,61.1585,102.869,140.443,141.528,
6300,61.9346,106.443,145.935,142.284,
6400,65.6557,110.352,147.439,147.273,
6500,65.3643,112.014,149.739,149.926,
6600,64.263,115.359,154.542,153.62,
6700,67.2439,120.396,160.461,161.323,
6800,63.3825,119.805,153.592,154.816,
6900,62.9294,120.392,157.017,158.391,
7000,70.3522,126.066,160.32,163.727,
7100,67.576,129.786,165.026,164.276,
7200,65.9076,127.516,164.558,163.572,
7300,73.8262,124.195,167.86,166.541,
7400,68.459,129.114,169.25,168.642,
7500,75.1616,139.864,177.378,174.061,
7600,70.1694,136.757,175.401,171.602,
7700,76.7762,143.097,180.34,179.987,
7800,77.0806,140.681,183.592,183.836,
7900,77.1568,144.609,185.638,189.144,
8000,80.3502,156.726,190.94,189.761,
8100,78.125,153.765,193.437,193.364,
8200,83.9904,159.543,193.954,196.442,
8300,82.2451,161.207,201.241,197.924,
8400,86.6412,166.12,202.423,204.539,
8500,78.8472,165.759,207.698,210.894,
8600,87.1034,175.664,209.257,211.816,
8700,86.6226,175.937,214.21,209.442,
8800,92.5408,184.27,220.77,220.029,
8900,88.8509,184.163,226.292,220.61,
9000,93.4024,182.687,225.718,224.049,
9100,91.0973,192.133,232.988,231.196,
9200,91.0675,194.519,232.075,231.2,
9300,95.2235,194.003,233.867,230.807,
9400,95.6919,198.941,238.791,240.712,
9500,98.9398,205.784,248.813,246.56,
9600,99.8745,205.31,243.593,248.08,
9700,91.8328,208.946,248.96,253.885,
9800,100.486,221.06,259.773,256.404,
9900,103.579,214.175,262.346,262.309,
10000,105.046,228.051,264.026,264.509,
