#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.52355,0.76585,0.76335,0.90445,
200,1.12425,1.56185,1.92095,2.2248,
300,2.14175,2.58,3.51225,3.66125,
400,2.877,3.4361,5.02505,5.15745,
500,3.63585,4.81475,6.3746,6.02505,
600,4.2938,5.8905,7.88085,8.11925,
700,4.8711,7.8574,9.9903,9.5098,
800,5.8812,8.8803,11.5175,10.9549,
900,7.2705,9.54455,13.3919,12.8612,
1000,7.1057,9.98275,14.9244,14.6303,
1100,9.45285,11.5575,15.8515,15.3724,
1200,9.8656,14.7233,19.5552,20.2811,
1300,10.2982,14.8294,20.5632,20.6843,
1400,11.5575,16.8603,23.463,23.9651,
1500,13.1551,19.9416,25.5581,25.2529,
1600,15.0591,21.1864,28.2098,27.129,
1700,14.604,21.5772,26.9818,28.5168,
1800,16.0943,22.2218,30.4586,30.5796,
1900,16.4776,24.323,30.2119,32.865,
2000,16.4362,27.6295,32.9891,35.4742,
2100,18.2418,30.9802,36.5354,38.0173,
2200,22.1029,31.1429,40.6864,39.7686,
2300,20.5038,31.756,42.0354,42.4396,
2400,22.2828,33.352,44.5026,46.0538,
2500,23.6294,35.0515,46.1112,46.4359,
2600,24.1374,39.3583,51.5496,50.7159,
2700,24.8491,39.8646,52.0415,52.1196,
2800,26.2559,44.6748,55.7825,55.2927,
2900,27.5823,42.7563,56.6148,54.205,
3000,25.3906,46.2355,63.6946,67.517,
3100,29.1869,51.2114,72.5669,73.407,
3200,31.7906,52.682,82.9259,79.1942,
3300,31.9274,62.2695,86.3823,86.1177,
3400,30.0018,63.9194,85.5496,85.3429,
3500,39.2666,69.6816,91.3764,90.1595,
3600,36.7007,67.9711,96.1196,94.0296,
3700,40.3131,75.5227,96.7656,94.3477,
3800,44.2912,79.6535,100.786,103.449,
3900,40.7213,79.2933,109.633,107.927,
4000,42.075,88.1038,118.567,118.53,
4100,43.3074,81.2685,107.382,107.045,
4200,44.6191,86.4848,109.502,111.229,
4300,45.0399,90.6717,113.512,113.319,
4400,45.4835,92.539,114.899,115.611,
4500,46.0726,96.8002,119.349,122.394,
4600,48.3474,99.8267,121.699,125.71,
4700,49.3195,111.052,133.555,134.823,
4800,57.714,113.354,147.393,146.495,
4900,55.4552,114.013,146.08,146.136,
5000,61.5999,119.085,152.782,149.963,
5100,56.2188,124.743,155.283,155.554,
5200,60.1113,129.109,159.384,153.163,
5300,60.9167,125.064,155.789,155.991,
5400,61.3405,130.901,161.767,158.008,
5500,62.1643,136.24,162.443,165.518,
5600,60.7892,137.847,170.119,166.958,
5700,69.2258,144.164,186.145,183.426,
5800,67.0516,143.687,172.29,176.989,
5900,72.9271,155.524,187.49,185.658,
6000,69.2139,161.095,194.164,194.815,
6100,72.3975,167.696,197.789,195.728,
6200,74.3061,178.722,205.506,206.156,
6300,77.0583,165.348,195.824,196.525,
6400,81.7507,166.484,200.665,201.909,
6500,74.8488,169.634,201.058,198.451,
6600,74.5569,175.033,210.546,208.248,
6700,84.5529,180.246,216.249,216.665,
6800,101.662,213.049,238.786,246.754,
6900,96.1086,189.964,246.02,248.136,
7000,82.2734,196.342,251.096,250.759,
7100,87.5809,196.161,240.074,243.41,
7200,95.3505,208.416,249.517,247.164,
7300,104.805,215.058,250.464,248.459,
7400,94.7135,196.263,228.767,227.592,
7500,92.8713,211.948,254.47,255.63,
7600,92.6154,202.76,232.87,231.014,
7700,90.844,200.158,228.924,229.565,
7800,93.4345,203.107,226.968,232.191,
7900,94.3329,200.17,236.915,233.721,
8000,100.175,205.196,232.118,232.202,
8100,92.3136,213.473,234.595,236.585,
8200,95.9572,221.549,243.721,247.643,
8300,100.084,215.797,241.282,238.388,
8400,94.0849,215.202,241.815,234.881,
8500,98.5393,217.454,241.566,243.926,
8600,92.8656,219.553,248.352,245.899,
8700,100.088,227.732,253.173,251.941,
8800,102.268,226.966,254.275,254.576,
8900,98.9346,239.509,256.642,261.403,
9000,101.659,238.631,263.917,264.452,
9100,106.037,243.797,268.16,265.375,
9200,102.283,247.115,263.853,266.926,
9300,108.904,251.561,277.201,276.021,
9400,111.88,261.538,281.073,281.291,
9500,112.077,251.87,273.997,280.88,
9600,113.945,272.547,290.764,289.85,
9700,105.288,261.503,284.744,278.963,
9800,108.234,267.36,290.969,286.318,
9900,125.125,278.809,297.971,299.369,
10000,113.576,286.953,306.3,301.822,
