#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.0224,0.05275,0.00665,0.02245,
200,0.00755,0.0351,0.0552,0.10215,
300,0.10745,0.0945,0.00995,0.0172,
400,0.03345,0.008,0.00595,0.01275,
500,0.02425,0.00845,0.00665,0.02525,
600,0.0056,0.00855,0.0176,0.0203,
700,0.00645,0.07135,0.00635,0.2421,
800,0.0605,0.0087,0.00595,0.01815,
900,0.00575,0.0095,0.01875,0.13265,
1000,0.00585,0.0112,0.0066,0.27865,
1100,0.00765,0.01,0.0076,0.02295,
1200,0.0068,0.0105,0.00755,0.11055,
1300,0.00735,0.0117,0.00795,0.0247,
1400,0.0087,0.10115,0.09245,0.0256,
1500,0.00795,0.22855,0.13875,0.0879,
1600,0.01495,0.0133,0.1118,0.24135,
1700,0.0105,0.0681,0.00925,0.1501,
1800,0.0356,0.02345,0.0095,0.03645,
1900,0.0101,0.01475,0.01015,0.9583,
2000,0.01785,0.03065,0.8204,0.2296,
2100,0.0113,0.01635,0.01005,0.05865,
2200,0.0534,0.0223,0.0107,0.17065,
2300,0.0739,0.0903,0.14765,0.48195,
2400,0.8142,0.023,0.26855,0.04685,
2500,0.34855,0.07785,0.0112,0.2158,
2600,0.0138,0.3911,0.00835,0.04025,
2700,0.01555,0.0118,0.38895,0.5702,
2800,0.01415,0.0723,0.0624,0.26985,
2900,0.0493,0.0997,0.9212,0.37735,
3000,0.0094,0.1684,0.27045,0.4334,
3100,0.0151,0.1241,0.15985,0.0712,
3200,0.01245,0.11105,0.1108,0.1193,
3300,0.0491,0.0283,0.00985,0.3702,
3400,0.60375,0.4752,0.0097,0.61255,
3500,0.17595,0.723,0.00925,0.24985,
3600,1.10125,1.53125,0.01205,0.16595,
3700,0.2971,0.4678,0.2961,0.43895,
3800,0.01505,0.1377,1.18535,0.2824,
3900,0.0468,0.3437,0.32535,0.11875,
4000,0.0546,0.55495,0.12775,0.7587,
4100,0.02365,0.59485,0.01065,0.4608,
4200,0.1556,0.64295,0.3063,0.16145,
4300,0.1105,0.2743,0.03795,2.2241,
4400,0.01345,0.30725,0.0105,0.5625,
4500,0.5436,0.5025,0.4885,1.0015,
4600,1.2997,0.5743,0.5588,0.2279,
4700,0.0172,0.6748,0.10985,1.65235,
4800,0.8341,0.02585,0.29145,0.5029,
4900,0.59265,0.2369,0.015,0.3366,
5000,0.51065,0.02375,0.01325,0.0839,
5100,0.61855,0.8769,0.1214,0.5287,
5200,0.07275,0.2859,0.01245,0.51135,
5300,1.02875,0.1555,0.1813,0.6088,
5400,0.9143,0.1438,0.0174,1.3474,
5500,0.08,0.3328,0.4224,0.9468,
5600,0.09965,0.3971,0.1717,0.39365,
5700,0.4616,0.52965,0.5935,1.63145,
5800,0.6631,0.24895,0.5884,0.14225,
5900,0.02685,0.21385,0.80125,0.19265,
6000,0.0234,0.82315,0.859,0.9728,
6100,0.04305,0.8441,0.01845,0.47,
6200,0.5702,0.2101,0.0251,1.6122,
6300,0.3446,0.02815,0.2378,1.35455,
6400,0.59375,0.03215,0.3781,0.6359,
6500,0.7996,0.5619,0.25045,0.30335,
6600,0.0172,0.18635,0.01015,0.2302,
6700,0.05235,0.2286,0.5741,0.08485,
6800,0.02095,0.34575,0.11185,1.3341,
6900,0.0188,0.0715,0.40445,0.96105,
7000,0.25055,0.33585,0.01425,0.3963,
7100,0.18405,0.95745,0.26985,0.50535,
7200,0.246,0.0739,0.0097,0.8858,
7300,0.0198,0.52565,0.0138,0.51135,
7400,0.82045,0.9872,0.01175,1.2808,
7500,0.4899,0.56505,0.0112,0.2369,
7600,0.3204,0.5199,0.01095,0.49955,
7700,0.0383,0.08285,0.0678,0.5545,
7800,0.4139,0.2122,1.0606,0.5592,
7900,0.11485,0.0344,0.01505,0.5572,
8000,0.8716,0.45315,0.54185,0.90475,
8100,0.3994,0.49345,0.1238,1.5569,
8200,0.5314,1.4255,0.01055,0.6647,
8300,0.05715,0.8928,0.0153,0.31265,
8400,0.10515,0.03115,0.0158,0.4168,
8500,0.02885,1.4593,0.05815,1.21525,
8600,1.3163,0.02695,0.25545,0.76135,
8700,0.68505,0.0254,0.0106,0.3726,
8800,0.0559,0.4223,0.51645,0.54115,
8900,0.0436,0.3368,0.0928,0.81755,
9000,0.5889,0.6011,0.0106,1.12135,
9100,0.4055,0.5127,0.014,0.30925,
9200,0.981,0.78445,0.0121,0.64725,
9300,0.83175,0.171,0.03045,0.83955,
9400,0.2866,0.2096,0.0116,1.68245,
9500,0.10375,1.00215,0.1682,1.99245,
9600,0.387,0.10445,0.67875,0.84045,
9700,0.61565,0.0972,0.2535,1.788,
9800,0.54695,1.56195,0.01315,0.9012,
9900,0.9311,0.75015,0.13635,1.7279,
10000,0.23255,0.72445,0.0131,0.57845,
