#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.05975,0.0482,0.09145,0.0521,
200,0.0105,0.1163,0.02715,0.03795,
300,0.0144,0.08655,0.08095,0.04695,
400,0.03255,0.092,0.01795,0.04725,
500,0.1438,0.22905,0.02245,0.1557,
600,0.0479,0.12545,0.0356,0.17635,
700,0.11805,0.10055,0.02245,0.05325,
800,0.02055,0.1453,0.0222,0.0328,
900,0.05615,0.7155,0.0458,0.19985,
1000,0.12825,0.2321,0.0279,0.03655,
1100,0.04655,0.37285,0.1433,0.4489,
1200,0.0357,0.23,0.0884,0.0414,
1300,0.4796,0.2916,0.0362,0.0601,
1400,0.54065,0.12195,0.13865,0.3043,
1500,0.2403,0.17935,0.0496,0.31115,
1600,0.05545,0.16305,0.17175,0.3529,
1700,0.0377,0.2711,0.04335,0.17955,
1800,0.1406,0.7119,0.03625,0.0666,
1900,0.3245,0.1895,0.0536,0.16075,
2000,0.6161,0.9835,0.2273,0.20745,
2100,0.05615,0.1347,0.14005,0.4397,
2200,0.2017,0.3114,0.06055,0.1446,
2300,0.2868,0.72935,0.07785,0.1381,
2400,0.70885,0.8862,0.2626,0.2034,
2500,0.1267,0.3659,0.43245,0.5257,
2600,0.09125,1.01455,0.1261,0.22745,
2700,0.6012,1.53415,0.17965,0.1379,
2800,0.57485,0.46785,0.16485,0.5608,
2900,0.25155,0.67695,0.4263,0.1612,
3000,0.7575,1.26285,0.66895,0.1707,
3100,0.99485,1.03965,0.12635,0.238,
3200,1.41175,1.86775,0.33665,0.8513,
3300,0.4575,0.7796,0.1545,0.5263,
3400,1.0597,1.3973,0.28935,0.44315,
3500,0.4733,1.0438,0.2885,1.1645,
3600,0.61995,2.65915,0.8966,0.6609,
3700,0.96645,0.58835,0.23645,0.8954,
3800,2.20655,2.9583,0.7313,0.48685,
3900,1.41545,0.75275,0.8559,0.24995,
4000,1.26755,2.3602,0.52625,0.8126,
4100,0.44525,3.48525,0.75515,0.44315,
4200,1.02055,1.7521,0.47365,0.625,
4300,0.5689,2.8062,0.3419,0.64565,
4400,0.939,1.40555,0.50575,0.83665,
4500,1.84825,2.61375,0.25955,0.5731,
4600,1.0099,1.92065,0.97485,0.4176,
4700,0.7018,2.6944,0.9354,0.83705,
4800,1.0344,1.99015,0.62775,0.7079,
4900,4.3975,2.13315,0.3877,1.06455,
5000,0.5252,2.4941,0.81,2.10175,
5100,0.7671,1.925,0.38045,1.1242,
5200,1.4627,6.0143,0.80645,1.4117,
5300,1.12295,3.585,0.385,0.4663,
5400,0.57605,3.4556,0.4437,0.6518,
5500,1.30725,2.62395,0.7942,0.5867,
5600,1.10375,1.83315,0.5426,0.22565,
5700,1.53585,4.75,0.68755,0.8277,
5800,0.522,2.0787,1.2851,0.6068,
5900,2.06225,3.7622,2.22315,0.4164,
6000,1.7734,2.85285,1.3846,1.4577,
6100,1.9689,3.43125,0.5299,1.30925,
6200,1.26825,3.21945,0.26085,2.2588,
6300,0.77005,3.9646,1.0901,0.81555,
6400,2.27605,4.20765,1.415,0.8381,
6500,1.35425,1.9428,0.7821,1.34035,
6600,1.7401,5.18525,0.89155,1.41445,
6700,0.59265,2.8559,0.9117,1.29925,
6800,3.4451,5.54475,0.9494,1.3306,
6900,1.41905,4.282,1.2125,1.47935,
7000,1.8773,5.46085,1.17475,1.6343,
7100,0.81865,4.30375,0.90525,0.9999,
7200,3.08885,3.68485,1.00485,1.05195,
7300,2.11,5.6531,2.1317,1.7394,
7400,1.3399,5.0115,0.7077,1.5072,
7500,1.2334,3.66135,0.82835,0.8451,
7600,1.25175,4.23765,0.7682,0.5817,
7700,2.604,3.69285,0.46455,0.7098,
7800,1.55065,3.4042,1.67425,0.62005,
7900,0.65335,2.6331,0.92415,0.97775,
8000,1.9383,1.8352,0.8507,0.56485,
8100,1.9826,3.5949,0.6639,1.1564,
8200,1.547,2.76835,0.5444,1.68695,
8300,2.13595,3.1366,0.34355,0.41275,
8400,2.05115,3.27775,0.30535,1.93025,
8500,1.1452,3.58305,1.4554,0.99195,
8600,2.1779,4.02605,0.9442,0.80535,
8700,1.5668,3.511,0.8968,1.21185,
8800,1.5312,2.94095,0.3962,1.11135,
8900,2.2647,4.3526,0.9252,0.78205,
9000,1.2348,4.2388,0.5507,2.10335,
9100,1.31225,2.7847,0.67375,1.73875,
9200,2.7042,3.53405,0.36935,1.02985,
9300,3.8396,4.0256,1.3363,0.7971,
9400,2.139,3.95835,1.7919,0.5895,
9500,2.0329,2.7464,1.90745,1.07295,
9600,1.5314,3.9531,0.37365,1.50625,
9700,3.30205,2.8385,0.36385,1.3213,
9800,1.9518,3.65725,0.51545,1.1653,
9900,1.75055,5.741,1.1097,1.23025,
10000,2.23855,3.45035,0.70795,1.389,
