#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,0.0322,0.0575,0.05685,0.04195,
200,0.01325,0.05065,0.05225,0.0522,
300,0.00685,0.05235,0.0101,0.0147,
400,0.08965,0.02135,0.0141,0.0178,
500,0.01335,0.052,0.0156,0.027,
600,0.1856,0.25335,0.0806,0.03615,
700,0.0171,0.11355,0.24565,0.0309,
800,0.009,0.02125,0.0133,0.0193,
900,0.0102,0.23995,0.011,0.10995,
1000,0.15315,0.03915,0.01225,0.02255,
1100,0.0089,0.0612,0.01395,0.11235,
1200,0.011,0.024,0.0149,0.1691,
1300,0.01085,0.03245,0.0139,0.09065,
1400,0.01135,0.07565,0.01785,0.03855,
1500,0.3534,0.02465,0.01765,0.1792,
1600,0.0134,0.09345,0.2432,0.1273,
1700,0.59355,0.03155,0.01855,0.038,
1800,0.01855,0.48765,0.02055,0.0525,
1900,0.0144,0.02975,0.02305,0.05335,
2000,0.01655,0.0312,0.1496,0.044,
2100,0.0987,0.0365,0.02285,0.0436,
2200,0.0176,0.25755,0.15535,0.0978,
2300,0.0188,0.36125,0.2003,0.82055,
2400,0.2799,0.0375,0.05115,0.2999,
2500,0.0195,0.5704,0.0756,0.9958,
2600,0.0612,0.7119,0.3718,0.1214,
2700,0.43645,0.0483,0.53015,0.4708,
2800,0.02145,0.10305,0.0748,0.37075,
2900,0.03205,0.13535,0.0641,0.4565,
3000,0.02995,0.48685,0.05635,0.1413,
3100,0.05995,0.0523,0.1827,0.4135,
3200,0.5259,0.4614,0.039,0.75865,
3300,0.41295,0.0488,0.05015,0.4479,
3400,0.0599,0.1058,0.1954,0.10865,
3500,1.1263,1.42765,0.04715,0.19425,
3600,0.82695,0.6508,0.04615,0.19445,
3700,1.28285,0.09685,0.09075,1.13815,
3800,0.08465,1.14485,0.13215,0.165,
3900,0.62605,1.18465,0.3966,0.19295,
4000,1.15735,0.3185,0.12725,0.57845,
4100,0.04405,0.61695,0.0501,0.80995,
4200,0.1496,0.21645,0.8519,0.16445,
4300,1.0612,0.248,0.21755,0.68275,
4400,0.13095,0.1835,0.49555,0.30275,
4500,0.04025,1.3877,0.3981,0.5542,
4600,0.5625,0.0742,0.65435,0.7478,
4700,0.0471,0.32165,0.0835,1.07005,
4800,0.1651,0.5385,0.3034,1.2856,
4900,0.23415,0.1263,0.41025,0.7081,
5000,1.2575,0.8447,0.1785,0.6555,
5100,0.0717,0.11055,0.3955,0.6962,
5200,0.09475,0.1036,0.2665,0.58005,
5300,0.15705,0.31435,0.36175,0.20965,
5400,0.0683,0.3353,0.37795,0.6146,
5500,0.32055,0.3235,0.572,1.25535,
5600,0.79855,0.89575,0.086,1.5408,
5700,1.1346,0.3091,0.6184,1.567,
5800,1.02355,0.1482,0.1152,0.8333,
5900,0.28405,0.3839,0.4739,0.1529,
6000,0.04465,0.14095,0.0421,0.1824,
6100,0.04915,0.60115,0.735,0.4067,
6200,0.08035,0.06855,0.74075,0.3738,
6300,0.59005,0.99365,0.04955,0.60195,
6400,0.10275,1.46485,0.0589,0.3115,
6500,0.6088,0.8534,0.0835,0.1993,
6600,0.71455,1.1439,0.11375,0.40155,
6700,0.2156,0.72475,0.19635,0.73825,
6800,0.3777,0.39625,1.1758,0.3974,
6900,0.5545,0.7703,0.17715,0.94,
7000,0.1016,0.6894,0.2292,1.09865,
7100,0.5758,0.6527,0.37855,0.499,
7200,0.26495,0.85935,0.16845,0.4268,
7300,0.08585,0.56335,0.5554,0.2453,
7400,0.28035,0.22935,0.46505,0.7874,
7500,0.1863,0.1893,0.2546,0.64225,
7600,0.61205,0.6859,0.32515,0.38535,
7700,0.7694,0.7435,0.18725,0.8068,
7800,0.23805,0.8592,0.4681,0.41995,
7900,0.49245,0.70755,0.3221,0.72785,
8000,1.8081,0.63595,0.3663,1.0919,
8100,0.68695,0.4537,0.4779,0.63575,
8200,0.50935,0.8668,0.4447,1.1109,
8300,0.07385,0.60605,0.10385,0.96925,
8400,0.1222,0.958,0.25975,1.3311,
8500,0.1212,1.48465,0.0669,0.4181,
8600,0.11455,0.5379,0.14565,0.78735,
8700,0.3574,0.5535,1.09185,0.66475,
8800,0.28795,1.1034,0.21755,0.54005,
8900,0.41505,0.3132,0.26545,1.2723,
9000,0.55595,0.81575,0.24175,1.7477,
9100,0.2944,0.44375,0.32165,1.214,
9200,0.47125,0.75405,0.17695,1.2619,
9300,0.1613,0.76035,1.42065,0.5031,
9400,0.47675,1.4047,0.09055,0.82925,
9500,0.55075,0.76185,0.3307,0.66235,
9600,1.32625,0.42675,0.39425,0.8143,
9700,0.45645,0.12035,0.1981,0.35345,
9800,0.1238,0.6235,0.2326,1.6438,
9900,0.3634,0.87155,0.18695,0.30195,
10000,1.4228,0.67535,0.2552,1.3662,
