#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,88,188,44,46,
200,179,370,91,84,
300,236,532,84,113,
400,346,734,150,136,
500,420,890,171,158,
600,469,1083,180,209,
700,539,1274,231,222,
800,373,1178,157,154,
900,376,1352,144,179,
1000,405,1483,158,206,
1100,468,1634,173,156,
1200,489,1825,210,204,
1300,527,1923,193,237,
1400,602,2080,201,272,
1500,614,2245,233,264,
1600,685,2401,247,263,
1700,645,2552,258,275,
1800,682,2638,296,267,
1900,786,2859,262,344,
2000,579,2025,239,264,
2100,582,2065,186,261,
2200,595,2123,202,236,
2300,517,2270,241,264,
2400,571,2362,215,336,
2500,449,1735,183,311,
2600,445,1733,179,333,
2700,473,1786,206,341,
2800,528,1851,207,307,
2900,576,1822,155,266,
3000,676,1954,196,379,
3100,648,2001,238,344,
3200,708,1959,207,330,
3300,615,2118,237,339,
3400,708,2280,230,306,
3500,742,2332,286,339,
3600,678,2401,249,339,
3700,756,2355,272,513,
3800,689,2485,236,392,
3900,749,2430,287,390,
4000,675,2664,234,381,
4100,723,2645,281,445,
4200,849,2488,287,404,
4300,843,2536,291,396,
4400,836,2625,273,645,
4500,865,2710,332,442,
4600,838,2771,294,465,
4700,808,2815,330,490,
4800,778,2934,288,518,
4900,819,2960,313,505,
5000,946,3043,339,535,
5100,827,2952,333,457,
5200,943,3077,289,546,
5300,994,3016,309,511,
5400,848,3164,336,588,
5500,1002,3280,328,556,
5600,996,3354,287,517,
5700,893,3450,346,582,
5800,1027,3459,325,500,
5900,991,3535,396,527,
6000,1119,3532,392,658,
6100,1025,3638,338,589,
6200,1044,3717,369,515,
6300,971,3743,364,547,
6400,1127,3825,328,520,
6500,1220,3762,368,546,
6600,1171,3892,411,611,
6700,1190,3756,474,485,
6800,1151,4011,423,738,
6900,937,3932,420,742,
7000,1115,3974,375,749,
7100,1110,3921,395,716,
7200,1268,4068,411,660,
7300,1204,4187,430,778,
7400,1164,4271,435,667,
7500,1350,4014,453,718,
7600,1404,4261,410,513,
7700,1336,4378,514,571,
7800,1212,4395,441,587,
7900,1293,4325,452,700,
8000,1492,4479,525,708,
8100,1281,4256,430,810,
8200,1285,4430,497,687,
8300,1187,4498,468,843,
8400,1417,4651,552,591,
8500,1483,4601,531,952,
8600,1520,4568,470,779,
8700,1436,4584,536,955,
8800,1448,4722,503,1030,
8900,1165,2210,382,682,
9000,1077,2191,348,715,
9100,1133,2107,294,835,
9200,1128,2089,360,743,
9300,1139,2210,435,824,
9400,1091,2254,426,633,
9500,1239,2184,339,724,
9600,1139,2229,412,892,
9700,1152,2235,394,824,
9800,1210,2296,330,652,
9900,1232,2270,362,602,
10000,1374,2156,480,815,
