#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,100,199,98,98,
200,200,399,152,152,
300,300,599,218,218,
400,398,799,192,192,
500,500,999,275,275,
600,598,1199,406,406,
700,699,1399,515,515,
800,799,1599,517,517,
900,899,1799,560,560,
1000,1000,1999,516,516,
1100,1099,2199,586,586,
1200,1198,2399,757,757,
1300,1300,2599,516,516,
1400,1400,2799,505,505,
1500,1500,2999,671,671,
1600,1598,3199,756,756,
1700,1699,3399,1321,1321,
1800,1797,3599,813,813,
1900,1896,3799,1109,1109,
2000,1998,3999,892,892,
2100,2098,4199,1473,1473,
2200,2195,4399,1080,1080,
2300,2298,4599,1005,1005,
2400,2397,4799,1400,1400,
2500,2496,4999,1339,1339,
2600,2599,5199,1185,1185,
2700,2698,5399,1928,1928,
2800,2797,5599,1730,1730,
2900,2899,5799,1588,1588,
3000,2998,5999,1985,1985,
3100,514,6181,169,211,
3200,584,6380,133,133,
3300,1111,6581,212,212,
3400,651,6776,180,194,
3500,767,6970,80,80,
3600,808,7171,108,134,
3700,648,7371,161,243,
3800,932,7569,104,104,
3900,817,7768,170,200,
4000,1242,7964,297,345,
4100,902,8162,143,143,
4200,1606,8362,194,194,
4300,1341,8562,180,187,
4400,1445,8762,154,154,
4500,1503,8962,299,363,
4600,1062,9169,94,107,
4700,1028,9366,137,153,
4800,1774,9565,241,296,
4900,1423,9763,203,216,
5000,1804,9963,164,164,
5100,1356,10160,269,274,
5200,1808,10361,239,272,
5300,1425,10565,108,108,
5400,1354,10764,107,107,
5500,1100,10967,141,176,
5600,1818,11164,208,268,
5700,1753,11365,414,605,
5800,1840,11557,421,442,
5900,1206,11757,378,504,
6000,1891,11960,227,227,
6100,1222,12162,320,372,
6200,1292,12360,337,348,
6300,1786,12561,312,312,
6400,2065,12758,170,170,
6500,1854,12957,307,307,
6600,1942,13153,168,170,
6700,2567,13354,339,339,
6800,2638,13553,271,327,
6900,1928,13749,258,280,
7000,2069,13948,283,425,
7100,1622,14148,325,526,
7200,2322,14347,222,262,
7300,1616,14546,353,364,
7400,2177,14744,359,423,
7500,2457,14943,234,234,
7600,2606,15141,278,645,
7700,2145,15337,547,686,
7800,1773,15534,246,261,
7900,2276,15733,257,333,
8000,2231,15932,171,184,
8100,2794,16133,224,224,
8200,3005,16332,240,240,
8300,2816,16536,349,443,
8400,1478,16737,315,430,
8500,3201,16933,309,368,
8600,1998,17133,248,262,
8700,3198,17329,258,346,
8800,2776,17530,225,225,
8900,3296,17730,305,305,
9000,2642,17928,281,281,
9100,1565,18128,383,383,
9200,2467,18328,332,333,
9300,1886,18531,298,306,
9400,2133,18729,275,276,
9500,1905,18934,625,738,
9600,2476,19123,214,214,
9700,2589,19333,239,239,
9800,2564,19530,335,364,
9900,2915,19728,217,220,
10000,2503,19931,180,180,
