#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,83,179,49,47,
200,110,271,61,79,
300,199,424,94,103,
400,131,251,61,91,
500,146,313,77,89,
600,170,327,82,119,
700,193,330,88,153,
800,234,358,90,161,
900,249,422,114,175,
1000,272,427,115,218,
1100,269,499,139,185,
1200,166,270,72,176,
1300,165,266,86,191,
1400,198,280,73,191,
1500,197,295,95,172,
1600,238,308,80,203,
1700,228,287,105,252,
1800,230,302,104,273,
1900,244,328,108,246,
2000,240,334,108,219,
2100,253,335,93,323,
2200,252,329,108,393,
2300,247,314,110,366,
2400,264,325,123,256,
2500,336,350,116,318,
2600,187,248,66,317,
2700,220,262,77,334,
2800,206,258,75,309,
2900,184,269,56,295,
3000,175,273,57,328,
3100,180,264,60,285,
3200,177,257,65,354,
3300,182,272,58,266,
3400,189,267,61,447,
3500,184,277,69,375,
3600,191,290,69,399,
3700,195,290,74,327,
3800,189,285,66,407,
3900,189,301,79,366,
4000,202,313,71,356,
4100,214,316,68,326,
4200,206,328,72,412,
4300,227,322,83,364,
4400,196,335,66,435,
4500,217,333,75,361,
4600,248,322,68,502,
4700,222,332,84,530,
4800,202,337,81,480,
4900,231,330,75,591,
5000,251,328,78,408,
5100,240,325,84,472,
5200,220,344,70,513,
5300,232,337,81,453,
5400,240,327,75,571,
5500,262,344,76,644,
5600,253,345,79,603,
5700,247,367,86,512,
5800,247,383,89,545,
5900,288,378,79,657,
6000,247,370,70,768,
6100,284,346,81,670,
6200,288,355,80,467,
6300,266,355,70,617,
6400,237,364,81,644,
6500,283,366,76,632,
6600,265,381,83,687,
6700,282,368,83,534,
6800,297,374,88,623,
6900,278,364,87,655,
7000,283,374,80,752,
7100,267,403,82,760,
7200,306,381,92,829,
7300,282,386,100,640,
7400,309,397,96,609,
7500,274,395,92,806,
7600,291,411,88,688,
7700,331,430,98,639,
7800,285,420,95,771,
7900,304,412,87,697,
8000,301,391,97,803,
8100,321,436,95,576,
8200,296,423,99,1095,
8300,362,449,110,686,
8400,336,404,88,892,
8500,342,433,91,885,
8600,360,438,98,1092,
8700,329,455,103,949,
8800,350,439,106,670,
8900,364,463,91,863,
9000,350,452,102,929,
9100,329,438,116,835,
9200,350,475,106,628,
9300,325,479,83,741,
9400,366,491,94,848,
9500,373,513,97,771,
9600,389,514,110,953,
9700,366,499,97,863,
9800,360,527,121,878,
9900,352,536,114,730,
10000,366,507,116,677,
