#Points,Metric Tree,KD Tree,FaSST,FaSST w/ Gating,
100,96,99,58,47,
200,193,196,97,81,
300,277,286,124,85,
400,252,349,81,57,
500,276,426,95,60,
600,324,512,111,66,
700,409,611,121,83,
800,445,690,152,79,
900,570,759,168,97,
1000,564,832,177,96,
1100,636,927,172,107,
1200,683,1015,225,115,
1300,763,1100,194,142,
1400,797,1171,252,124,
1500,775,1244,271,131,
1600,989,1337,277,149,
1700,987,1413,284,155,
1800,664,1303,213,94,
1900,731,1367,210,119,
2000,660,1439,223,119,
2100,790,1484,234,92,
2200,720,1560,252,98,
2300,860,1617,198,130,
2400,895,1712,272,153,
2500,972,1774,219,145,
2600,866,1884,235,132,
2700,1012,1933,260,155,
2800,1043,2010,262,146,
2900,1034,2083,301,157,
3000,1019,2149,332,124,
3100,1108,2256,277,204,
3200,1100,2323,288,167,
3300,1219,2378,344,202,
3400,1409,2471,353,177,
3500,1160,2515,365,188,
3600,1306,2582,382,200,
3700,1556,2654,399,193,
3800,1271,2678,387,242,
3900,1436,2765,422,246,
4000,1452,2797,394,262,
4100,1601,2837,456,205,
4200,1535,2995,478,221,
4300,1574,3130,425,244,
4400,1582,3194,476,249,
4500,1628,3286,517,275,
4600,1218,2817,280,186,
4700,1194,2861,286,177,
4800,1348,2960,322,202,
4900,1338,2992,355,193,
5000,1264,3073,414,222,
5100,1384,3145,345,159,
5200,1339,3180,343,212,
5300,1484,3285,373,247,
5400,1365,3360,385,237,
5500,1522,3434,437,240,
5600,1537,3482,494,224,
5700,1329,3527,380,233,
5800,1187,3569,354,191,
5900,1352,3635,437,219,
6000,1314,3690,362,223,
6100,1760,3693,456,141,
6200,1812,3779,424,272,
6300,1705,3813,401,200,
6400,1416,3914,421,233,
6500,1577,3960,407,223,
6600,1489,4043,510,252,
6700,1693,4083,470,271,
6800,1742,4096,377,299,
6900,1759,4158,396,259,
7000,1823,4208,509,244,
7100,1917,4274,497,275,
7200,1667,4329,498,320,
7300,1773,4401,504,304,
7400,1960,4445,577,239,
7500,1728,4498,503,279,
7600,1710,4595,449,314,
7700,1868,4668,578,287,
7800,2193,4694,469,466,
7900,1818,4743,514,333,
8000,1685,4780,570,302,
8100,2166,4858,612,269,
8200,1920,4912,544,341,
8300,1944,4944,565,267,
8400,2157,5008,446,231,
8500,2184,5125,530,330,
8600,2190,5172,557,265,
8700,2373,5308,704,284,
8800,2253,5329,531,423,
8900,1949,5434,516,421,
9000,2341,5468,587,317,
9100,2085,5476,576,324,
9200,2123,5547,616,273,
9300,2430,5616,603,328,
9400,2212,5710,576,409,
9500,2269,5754,650,411,
9600,2631,5790,526,291,
9700,2395,5864,592,392,
9800,2025,5925,593,336,
9900,2274,5987,669,364,
10000,2505,6079,617,299,
